variant,stage,trades,combined_pnl_usdt,mean_pnl_usdt,median_pnl_usdt,profit_factor,win_rate,median_duration_hours,p10_pnl_usdt,p90_pnl_usdt,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
FULL_TRAIL_FIXED7_GB50_CAP365D,PRE_BREAKOUT,3503.0,17143.03493571721,4.893815282819643,-0.7498499999999773,1.5351285230592675,0.13160148444190695,98.0,-21.7183605,50.70382363840545,FULL_TRAIL,FIXED7,365,,0.5,
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP7D,PRE_BREAKOUT,3494.0,10915.956543042928,3.1242004988674665,-21.7183605,1.2577508754553415,0.4419004006868918,150.0,-21.7183605,43.71385388685204,HALF_TP_RUNNER,FIXED7,7,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP30D,PRE_BREAKOUT,3494.0,10915.956543042928,3.1242004988674665,-21.7183605,1.2577508754553415,0.4419004006868918,150.0,-21.7183605,43.71385388685204,HALF_TP_RUNNER,FIXED7,30,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP90D,PRE_BREAKOUT,3494.0,10915.956543042928,3.1242004988674665,-21.7183605,1.2577508754553415,0.4419004006868918,150.0,-21.7183605,43.71385388685204,HALF_TP_RUNNER,FIXED7,90,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP180D,PRE_BREAKOUT,3494.0,10915.956543042928,3.1242004988674665,-21.7183605,1.2577508754553415,0.4419004006868918,150.0,-21.7183605,43.71385388685204,HALF_TP_RUNNER,FIXED7,180,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP365D,PRE_BREAKOUT,3494.0,10915.956543042928,3.1242004988674665,-21.7183605,1.2577508754553415,0.4419004006868918,150.0,-21.7183605,43.71385388685204,HALF_TP_RUNNER,FIXED7,365,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP7D,PRE_BREAKOUT,3484.0,15141.48856266038,4.346007050132141,-21.7183605,1.2839814934073333,0.29535017221584386,176.5,-21.718360500000056,62.66236047372064,HALF_TP_RUNNER,FIXED7,7,,0.5,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP30D,PRE_BREAKOUT,3484.0,15141.48856266038,4.346007050132141,-21.7183605,1.2839814934073333,0.29535017221584386,176.5,-21.718360500000056,62.66236047372064,HALF_TP_RUNNER,FIXED7,30,,0.5,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP90D,PRE_BREAKOUT,3484.0,15141.48856266038,4.346007050132141,-21.7183605,1.2839814934073333,0.29535017221584386,176.5,-21.718360500000056,62.66236047372064,HALF_TP_RUNNER,FIXED7,90,,0.5,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP180D,PRE_BREAKOUT,3484.0,15141.48856266038,4.346007050132141,-21.7183605,1.2839814934073333,0.29535017221584386,176.5,-21.718360500000056,62.66236047372064,HALF_TP_RUNNER,FIXED7,180,,0.5,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP365D,PRE_BREAKOUT,3484.0,15141.48856266038,4.346007050132141,-21.7183605,1.2839814934073333,0.29535017221584386,176.5,-21.718360500000056,62.66236047372064,HALF_TP_RUNNER,FIXED7,365,,0.5,0.2
FULL_TRAIL_FIXED7_GB60_CAP7D,PRE_BREAKOUT,3496.0,21303.820667954,6.093770213945652,-0.7498499999999773,1.6650095582439393,0.12986270022883295,99.0,-21.7183605,42.028853482262015,FULL_TRAIL,FIXED7,7,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP30D,PRE_BREAKOUT,3496.0,21303.820667954,6.093770213945652,-0.7498499999999773,1.6650095582439393,0.12986270022883295,99.0,-21.7183605,42.028853482262015,FULL_TRAIL,FIXED7,30,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP90D,PRE_BREAKOUT,3496.0,21303.820667954,6.093770213945652,-0.7498499999999773,1.6650095582439393,0.12986270022883295,99.0,-21.7183605,42.028853482262015,FULL_TRAIL,FIXED7,90,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP180D,PRE_BREAKOUT,3496.0,21303.820667954,6.093770213945652,-0.7498499999999773,1.6650095582439393,0.12986270022883295,99.0,-21.7183605,42.028853482262015,FULL_TRAIL,FIXED7,180,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP365D,PRE_BREAKOUT,3496.0,21303.820667954,6.093770213945652,-0.7498499999999773,1.6650095582439393,0.12986270022883295,99.0,-21.7183605,42.028853482262015,FULL_TRAIL,FIXED7,365,,0.6,
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP7D,PRE_BREAKOUT,3487.0,13225.15159880116,3.7927019210786233,-21.7183605,1.3122762892266309,0.4407800401491253,154.0,-21.7183605,40.770949008901766,HALF_TP_RUNNER,FIXED7,7,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP30D,PRE_BREAKOUT,3487.0,13225.15159880116,3.7927019210786233,-21.7183605,1.3122762892266309,0.4407800401491253,154.0,-21.7183605,40.770949008901766,HALF_TP_RUNNER,FIXED7,30,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP90D,PRE_BREAKOUT,3487.0,13225.15159880116,3.7927019210786233,-21.7183605,1.3122762892266309,0.4407800401491253,154.0,-21.7183605,40.770949008901766,HALF_TP_RUNNER,FIXED7,90,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP180D,PRE_BREAKOUT,3487.0,13225.15159880116,3.7927019210786233,-21.7183605,1.3122762892266309,0.4407800401491253,154.0,-21.7183605,40.770949008901766,HALF_TP_RUNNER,FIXED7,180,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,PRE_BREAKOUT,3487.0,13225.15159880116,3.7927019210786233,-21.7183605,1.3122762892266309,0.4407800401491253,154.0,-21.7183605,40.770949008901766,HALF_TP_RUNNER,FIXED7,365,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP7D,PRE_BREAKOUT,3477.0,18938.42839361095,5.446772618237259,-21.7183605,1.3551938209872099,0.2939315501869428,180.0,-21.718360500000056,59.859846682553986,HALF_TP_RUNNER,FIXED7,7,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP30D,PRE_BREAKOUT,3477.0,18938.42839361095,5.446772618237259,-21.7183605,1.3551938209872099,0.2939315501869428,180.0,-21.718360500000056,59.859846682553986,HALF_TP_RUNNER,FIXED7,30,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP90D,PRE_BREAKOUT,3477.0,18938.42839361095,5.446772618237259,-21.7183605,1.3551938209872099,0.2939315501869428,180.0,-21.718360500000056,59.859846682553986,HALF_TP_RUNNER,FIXED7,90,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP180D,PRE_BREAKOUT,3477.0,18938.42839361095,5.446772618237259,-21.7183605,1.3551938209872099,0.2939315501869428,180.0,-21.718360500000056,59.859846682553986,HALF_TP_RUNNER,FIXED7,180,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,PRE_BREAKOUT,3477.0,18938.42839361095,5.446772618237259,-21.7183605,1.3551938209872099,0.2939315501869428,180.0,-21.718360500000056,59.859846682553986,HALF_TP_RUNNER,FIXED7,365,,0.6,0.2
FULL_TRAIL_FIXED10_GB30_CAP7D,PRE_BREAKOUT,3510.0,12496.684646040369,3.5603090159659168,-0.7498499999999773,1.3413586730043998,0.1564102564102564,133.0,-30.70486499999999,71.52916006208369,FULL_TRAIL,FIXED10,7,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP30D,PRE_BREAKOUT,3510.0,12496.684646040369,3.5603090159659168,-0.7498499999999773,1.3413586730043998,0.1564102564102564,133.0,-30.70486499999999,71.52916006208369,FULL_TRAIL,FIXED10,30,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP90D,PRE_BREAKOUT,3510.0,12496.684646040369,3.5603090159659168,-0.7498499999999773,1.3413586730043998,0.1564102564102564,133.0,-30.70486499999999,71.52916006208369,FULL_TRAIL,FIXED10,90,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP180D,PRE_BREAKOUT,3510.0,12496.684646040369,3.5603090159659168,-0.7498499999999773,1.3413586730043998,0.1564102564102564,133.0,-30.70486499999999,71.52916006208369,FULL_TRAIL,FIXED10,180,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP365D,PRE_BREAKOUT,3510.0,12496.684646040369,3.5603090159659168,-0.7498499999999773,1.3413586730043998,0.1564102564102564,133.0,-30.70486499999999,71.52916006208369,FULL_TRAIL,FIXED10,365,,0.3,
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP7D,PRE_BREAKOUT,3499.0,9120.90356491031,2.6067172234667932,14.227657500000001,1.1800307652344306,0.528436696198914,204.0,-30.70486499999999,53.62700275947361,HALF_TP_RUNNER,FIXED10,7,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP30D,PRE_BREAKOUT,3499.0,9120.90356491031,2.6067172234667932,14.227657500000001,1.1800307652344306,0.528436696198914,204.0,-30.70486499999999,53.62700275947361,HALF_TP_RUNNER,FIXED10,30,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP90D,PRE_BREAKOUT,3499.0,9120.90356491031,2.6067172234667932,14.227657500000001,1.1800307652344306,0.528436696198914,204.0,-30.70486499999999,53.62700275947361,HALF_TP_RUNNER,FIXED10,90,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP180D,PRE_BREAKOUT,3499.0,9120.90356491031,2.6067172234667932,14.227657500000001,1.1800307652344306,0.528436696198914,204.0,-30.70486499999999,53.62700275947361,HALF_TP_RUNNER,FIXED10,180,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP365D,PRE_BREAKOUT,3499.0,9120.90356491031,2.6067172234667932,14.227657500000001,1.1800307652344306,0.528436696198914,204.0,-30.70486499999999,53.62700275947361,HALF_TP_RUNNER,FIXED10,365,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP7D,PRE_BREAKOUT,3484.0,13995.373757741163,4.017041836320655,-30.704864999999934,1.210144368837836,0.37743972445464985,250.0,-30.70486499999999,71.41900094646822,HALF_TP_RUNNER,FIXED10,7,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP30D,PRE_BREAKOUT,3484.0,13995.373757741163,4.017041836320655,-30.704864999999934,1.210144368837836,0.37743972445464985,250.0,-30.70486499999999,71.41900094646822,HALF_TP_RUNNER,FIXED10,30,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP90D,PRE_BREAKOUT,3484.0,13995.373757741163,4.017041836320655,-30.704864999999934,1.210144368837836,0.37743972445464985,250.0,-30.70486499999999,71.41900094646822,HALF_TP_RUNNER,FIXED10,90,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP180D,PRE_BREAKOUT,3484.0,13995.373757741163,4.017041836320655,-30.704864999999934,1.210144368837836,0.37743972445464985,250.0,-30.70486499999999,71.41900094646822,HALF_TP_RUNNER,FIXED10,180,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP365D,PRE_BREAKOUT,3484.0,13995.373757741163,4.017041836320655,-30.704864999999934,1.210144368837836,0.37743972445464985,250.0,-30.70486499999999,71.41900094646822,HALF_TP_RUNNER,FIXED10,365,,0.3,0.2
FULL_TRAIL_FIXED10_GB40_CAP7D,PRE_BREAKOUT,3507.0,14415.75095445468,4.110564857272506,-0.7498499999999773,1.3937797708397628,0.15568862275449102,136.0,-30.70486499999999,63.570758362490686,FULL_TRAIL,FIXED10,7,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP30D,PRE_BREAKOUT,3507.0,14415.75095445468,4.110564857272506,-0.7498499999999773,1.3937797708397628,0.15568862275449102,136.0,-30.70486499999999,63.570758362490686,FULL_TRAIL,FIXED10,30,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP90D,PRE_BREAKOUT,3507.0,14415.75095445468,4.110564857272506,-0.7498499999999773,1.3937797708397628,0.15568862275449102,136.0,-30.70486499999999,63.570758362490686,FULL_TRAIL,FIXED10,90,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP180D,PRE_BREAKOUT,3507.0,14415.75095445468,4.110564857272506,-0.7498499999999773,1.3937797708397628,0.15568862275449102,136.0,-30.70486499999999,63.570758362490686,FULL_TRAIL,FIXED10,180,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP365D,PRE_BREAKOUT,3507.0,14415.75095445468,4.110564857272506,-0.7498499999999773,1.3937797708397628,0.15568862275449102,136.0,-30.70486499999999,63.570758362490686,FULL_TRAIL,FIXED10,365,,0.4,
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP7D,PRE_BREAKOUT,3496.0,9908.553260331026,2.8342543650832455,14.227657500000001,1.1955775996455293,0.5280320366132724,209.0,-30.70486499999999,50.076008424839024,HALF_TP_RUNNER,FIXED10,7,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP30D,PRE_BREAKOUT,3496.0,9908.553260331026,2.8342543650832455,14.227657500000001,1.1955775996455293,0.5280320366132724,209.0,-30.70486499999999,50.076008424839024,HALF_TP_RUNNER,FIXED10,30,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP90D,PRE_BREAKOUT,3496.0,9908.553260331026,2.8342543650832455,14.227657500000001,1.1955775996455293,0.5280320366132724,209.0,-30.70486499999999,50.076008424839024,HALF_TP_RUNNER,FIXED10,90,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP180D,PRE_BREAKOUT,3496.0,9908.553260331026,2.8342543650832455,14.227657500000001,1.1955775996455293,0.5280320366132724,209.0,-30.70486499999999,50.076008424839024,HALF_TP_RUNNER,FIXED10,180,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP365D,PRE_BREAKOUT,3496.0,9908.553260331026,2.8342543650832455,14.227657500000001,1.1955775996455293,0.5280320366132724,209.0,-30.70486499999999,50.076008424839024,HALF_TP_RUNNER,FIXED10,365,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP7D,PRE_BREAKOUT,3480.0,14296.123802889317,4.108081552554402,-30.704864999999934,1.214660213109637,0.3767241379310345,260.0,-30.70486499999999,69.45956035098995,HALF_TP_RUNNER,FIXED10,7,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP30D,PRE_BREAKOUT,3480.0,14296.123802889317,4.108081552554402,-30.704864999999934,1.214660213109637,0.3767241379310345,260.0,-30.70486499999999,69.45956035098995,HALF_TP_RUNNER,FIXED10,30,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP90D,PRE_BREAKOUT,3480.0,14296.123802889317,4.108081552554402,-30.704864999999934,1.214660213109637,0.3767241379310345,260.0,-30.70486499999999,69.45956035098995,HALF_TP_RUNNER,FIXED10,90,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP180D,PRE_BREAKOUT,3480.0,14296.123802889317,4.108081552554402,-30.704864999999934,1.214660213109637,0.3767241379310345,260.0,-30.70486499999999,69.45956035098995,HALF_TP_RUNNER,FIXED10,180,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP365D,PRE_BREAKOUT,3480.0,14296.123802889317,4.108081552554402,-30.704864999999934,1.214660213109637,0.3767241379310345,260.0,-30.70486499999999,69.45956035098995,HALF_TP_RUNNER,FIXED10,365,,0.4,0.2
FULL_TRAIL_FIXED10_GB50_CAP7D,PRE_BREAKOUT,3500.0,19846.49486555516,5.6704271044443315,-0.7498499999999773,1.5421256391583158,0.154,138.0,-30.70486499999999,55.06019633895195,FULL_TRAIL,FIXED10,7,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP30D,PRE_BREAKOUT,3500.0,19846.49486555516,5.6704271044443315,-0.7498499999999773,1.5421256391583158,0.154,138.0,-30.70486499999999,55.06019633895195,FULL_TRAIL,FIXED10,30,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP90D,PRE_BREAKOUT,3500.0,19846.49486555516,5.6704271044443315,-0.7498499999999773,1.5421256391583158,0.154,138.0,-30.70486499999999,55.06019633895195,FULL_TRAIL,FIXED10,90,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP180D,PRE_BREAKOUT,3500.0,19846.49486555516,5.6704271044443315,-0.7498499999999773,1.5421256391583158,0.154,138.0,-30.70486499999999,55.06019633895195,FULL_TRAIL,FIXED10,180,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP365D,PRE_BREAKOUT,3500.0,19846.49486555516,5.6704271044443315,-0.7498499999999773,1.5421256391583158,0.154,138.0,-30.70486499999999,55.06019633895195,FULL_TRAIL,FIXED10,365,,0.5,
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP7D,PRE_BREAKOUT,3486.0,13510.903692258218,3.875761242759099,14.227657500000001,1.2666817287799996,0.5266781411359724,218.0,-30.70486499999999,47.041641967421796,HALF_TP_RUNNER,FIXED10,7,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP30D,PRE_BREAKOUT,3486.0,13510.903692258218,3.875761242759099,14.227657500000001,1.2666817287799996,0.5266781411359724,218.0,-30.70486499999999,47.041641967421796,HALF_TP_RUNNER,FIXED10,30,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP90D,PRE_BREAKOUT,3486.0,13510.903692258218,3.875761242759099,14.227657500000001,1.2666817287799996,0.5266781411359724,218.0,-30.70486499999999,47.041641967421796,HALF_TP_RUNNER,FIXED10,90,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP180D,PRE_BREAKOUT,3486.0,13510.903692258218,3.875761242759099,14.227657500000001,1.2666817287799996,0.5266781411359724,218.0,-30.70486499999999,47.041641967421796,HALF_TP_RUNNER,FIXED10,180,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP365D,PRE_BREAKOUT,3486.0,13510.903692258218,3.875761242759099,14.227657500000001,1.2666817287799996,0.5266781411359724,218.0,-30.70486499999999,47.041641967421796,HALF_TP_RUNNER,FIXED10,365,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP7D,PRE_BREAKOUT,3468.0,19453.861303008925,5.609533247695769,-30.704864999999934,1.2921050538374068,0.3745674740484429,272.0,-30.70486499999999,67.0582284569965,HALF_TP_RUNNER,FIXED10,7,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP30D,PRE_BREAKOUT,3468.0,19453.861303008925,5.609533247695769,-30.704864999999934,1.2921050538374068,0.3745674740484429,272.0,-30.70486499999999,67.0582284569965,HALF_TP_RUNNER,FIXED10,30,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP90D,PRE_BREAKOUT,3468.0,19453.861303008925,5.609533247695769,-30.704864999999934,1.2921050538374068,0.3745674740484429,272.0,-30.70486499999999,67.0582284569965,HALF_TP_RUNNER,FIXED10,90,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP180D,PRE_BREAKOUT,3468.0,19453.861303008925,5.609533247695769,-30.704864999999934,1.2921050538374068,0.3745674740484429,272.0,-30.70486499999999,67.0582284569965,HALF_TP_RUNNER,FIXED10,180,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP365D,PRE_BREAKOUT,3468.0,19453.861303008925,5.609533247695769,-30.704864999999934,1.2921050538374068,0.3745674740484429,272.0,-30.70486499999999,67.0582284569965,HALF_TP_RUNNER,FIXED10,365,,0.5,0.2
FULL_TRAIL_FIXED10_GB60_CAP7D,PRE_BREAKOUT,3490.0,22806.09728053965,6.5346983611861456,-0.7498499999999773,1.6229699576007945,0.1515759312320917,139.0,-30.70486499999999,46.632879486620475,FULL_TRAIL,FIXED10,7,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP30D,PRE_BREAKOUT,3490.0,22806.09728053965,6.5346983611861456,-0.7498499999999773,1.6229699576007945,0.1515759312320917,139.0,-30.70486499999999,46.632879486620475,FULL_TRAIL,FIXED10,30,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP90D,PRE_BREAKOUT,3490.0,22806.09728053965,6.5346983611861456,-0.7498499999999773,1.6229699576007945,0.1515759312320917,139.0,-30.70486499999999,46.632879486620475,FULL_TRAIL,FIXED10,90,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP180D,PRE_BREAKOUT,3490.0,22806.09728053965,6.5346983611861456,-0.7498499999999773,1.6229699576007945,0.1515759312320917,139.0,-30.70486499999999,46.632879486620475,FULL_TRAIL,FIXED10,180,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP365D,PRE_BREAKOUT,3490.0,22806.09728053965,6.5346983611861456,-0.7498499999999773,1.6229699576007945,0.1515759312320917,139.0,-30.70486499999999,46.632879486620475,FULL_TRAIL,FIXED10,365,,0.6,
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP7D,PRE_BREAKOUT,3475.0,19415.439381731805,5.587176800498361,14.227657500000001,1.3832269889030728,0.5251798561151079,223.0,-30.70486499999999,44.484758967129224,HALF_TP_RUNNER,FIXED10,7,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP30D,PRE_BREAKOUT,3475.0,19415.439381731805,5.587176800498361,14.227657500000001,1.3832269889030728,0.5251798561151079,223.0,-30.70486499999999,44.484758967129224,HALF_TP_RUNNER,FIXED10,30,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP90D,PRE_BREAKOUT,3475.0,19415.439381731805,5.587176800498361,14.227657500000001,1.3832269889030728,0.5251798561151079,223.0,-30.70486499999999,44.484758967129224,HALF_TP_RUNNER,FIXED10,90,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP180D,PRE_BREAKOUT,3475.0,19415.439381731805,5.587176800498361,14.227657500000001,1.3832269889030728,0.5251798561151079,223.0,-30.70486499999999,44.484758967129224,HALF_TP_RUNNER,FIXED10,180,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP365D,PRE_BREAKOUT,3475.0,19415.439381731805,5.587176800498361,14.227657500000001,1.3832269889030728,0.5251798561151079,223.0,-30.70486499999999,44.484758967129224,HALF_TP_RUNNER,FIXED10,365,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP7D,PRE_BREAKOUT,3457.0,27731.477945559014,8.021833365796649,-30.704864999999934,1.4163957340965245,0.37257737923054673,287.0,-30.70486499999999,64.18653635347644,HALF_TP_RUNNER,FIXED10,7,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP30D,PRE_BREAKOUT,3457.0,27731.477945559014,8.021833365796649,-30.704864999999934,1.4163957340965245,0.37257737923054673,287.0,-30.70486499999999,64.18653635347644,HALF_TP_RUNNER,FIXED10,30,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP90D,PRE_BREAKOUT,3457.0,27731.477945559014,8.021833365796649,-30.704864999999934,1.4163957340965245,0.37257737923054673,287.0,-30.70486499999999,64.18653635347644,HALF_TP_RUNNER,FIXED10,90,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP180D,PRE_BREAKOUT,3457.0,27731.477945559014,8.021833365796649,-30.704864999999934,1.4163957340965245,0.37257737923054673,287.0,-30.70486499999999,64.18653635347644,HALF_TP_RUNNER,FIXED10,180,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP365D,PRE_BREAKOUT,3457.0,27731.477945559014,8.021833365796649,-30.704864999999934,1.4163957340965245,0.37257737923054673,287.0,-30.70486499999999,64.18653635347644,HALF_TP_RUNNER,FIXED10,365,,0.6,0.2
FULL_TRAIL_STRUCT_CAP10_GB30_CAP7D,PRE_BREAKOUT,3518.0,9981.734542473321,2.8373321610214104,-0.7498499999999773,1.301715397523525,0.13558840250142126,108.0,-30.70486499999999,68.93500070730488,FULL_TRAIL,STRUCT_CAP10,7,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP30D,PRE_BREAKOUT,3518.0,9981.734542473321,2.8373321610214104,-0.7498499999999773,1.301715397523525,0.13558840250142126,108.0,-30.70486499999999,68.93500070730488,FULL_TRAIL,STRUCT_CAP10,30,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP90D,PRE_BREAKOUT,3518.0,9981.734542473321,2.8373321610214104,-0.7498499999999773,1.301715397523525,0.13558840250142126,108.0,-30.70486499999999,68.93500070730488,FULL_TRAIL,STRUCT_CAP10,90,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP180D,PRE_BREAKOUT,3518.0,9981.734542473321,2.8373321610214104,-0.7498499999999773,1.301715397523525,0.13558840250142126,108.0,-30.70486499999999,68.93500070730488,FULL_TRAIL,STRUCT_CAP10,180,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP365D,PRE_BREAKOUT,3518.0,9981.734542473321,2.8373321610214104,-0.7498499999999773,1.301715397523525,0.13558840250142126,108.0,-30.70486499999999,68.93500070730488,FULL_TRAIL,STRUCT_CAP10,365,,0.3,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP7D,PRE_BREAKOUT,3512.0,7490.477483503708,2.1328238848245182,-11.133655225478792,1.1666963066414673,0.47380410022779046,163.0,-30.70486499999999,51.80569388522367,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP30D,PRE_BREAKOUT,3512.0,7490.477483503708,2.1328238848245182,-11.133655225478792,1.1666963066414673,0.47380410022779046,163.0,-30.70486499999999,51.80569388522367,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP90D,PRE_BREAKOUT,3512.0,7490.477483503708,2.1328238848245182,-11.133655225478792,1.1666963066414673,0.47380410022779046,163.0,-30.70486499999999,51.80569388522367,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP180D,PRE_BREAKOUT,3512.0,7490.477483503708,2.1328238848245182,-11.133655225478792,1.1666963066414673,0.47380410022779046,163.0,-30.70486499999999,51.80569388522367,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP365D,PRE_BREAKOUT,3512.0,7490.477483503708,2.1328238848245182,-11.133655225478792,1.1666963066414673,0.47380410022779046,163.0,-30.70486499999999,51.80569388522367,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP7D,PRE_BREAKOUT,3508.0,10472.476122552915,2.985312463669588,-19.978689749829922,1.1790975277722324,0.322405929304447,196.0,-30.70486499999999,69.50682315652669,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP30D,PRE_BREAKOUT,3508.0,10472.476122552915,2.985312463669588,-19.978689749829922,1.1790975277722324,0.322405929304447,196.0,-30.70486499999999,69.50682315652669,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.2
