variant,year,trades,combined_pnl_usdt,mean_pnl_usdt,win_rate,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
FULL_TRAIL_FIXED10_GB30_CAP30D,2023,804,6962.667363591704,8.66003403431804,0.19900497512437812,FULL_TRAIL,FIXED10,30,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP90D,2023,804,6962.667363591704,8.66003403431804,0.19900497512437812,FULL_TRAIL,FIXED10,90,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP180D,2023,804,6962.667363591704,8.66003403431804,0.19900497512437812,FULL_TRAIL,FIXED10,180,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP365D,2023,804,6962.667363591704,8.66003403431804,0.19900497512437812,FULL_TRAIL,FIXED10,365,,0.3,
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP7D,2023,804,6473.018212126608,8.051017676774388,0.585820895522388,HALF_TP_RUNNER,FIXED10,7,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP30D,2023,804,6473.018212126608,8.051017676774388,0.585820895522388,HALF_TP_RUNNER,FIXED10,30,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP90D,2023,804,6473.018212126608,8.051017676774388,0.585820895522388,HALF_TP_RUNNER,FIXED10,90,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP180D,2023,804,6473.018212126608,8.051017676774388,0.585820895522388,HALF_TP_RUNNER,FIXED10,180,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP365D,2023,804,6473.018212126608,8.051017676774388,0.585820895522388,HALF_TP_RUNNER,FIXED10,365,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP7D,2023,804,9047.523400943968,11.25313855838802,0.4490049751243781,HALF_TP_RUNNER,FIXED10,7,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP30D,2023,804,9047.523400943968,11.25313855838802,0.4490049751243781,HALF_TP_RUNNER,FIXED10,30,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP90D,2023,804,9047.523400943968,11.25313855838802,0.4490049751243781,HALF_TP_RUNNER,FIXED10,90,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP180D,2023,804,9047.523400943968,11.25313855838802,0.4490049751243781,HALF_TP_RUNNER,FIXED10,180,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP365D,2023,804,9047.523400943968,11.25313855838802,0.4490049751243781,HALF_TP_RUNNER,FIXED10,365,,0.3,0.2
FULL_TRAIL_FIXED10_GB40_CAP7D,2023,804,8652.852594479418,10.762254470745544,0.19900497512437812,FULL_TRAIL,FIXED10,7,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP30D,2023,804,8652.852594479418,10.762254470745544,0.19900497512437812,FULL_TRAIL,FIXED10,30,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP90D,2023,804,8652.852594479418,10.762254470745544,0.19900497512437812,FULL_TRAIL,FIXED10,90,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP180D,2023,804,8652.852594479418,10.762254470745544,0.19900497512437812,FULL_TRAIL,FIXED10,180,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP365D,2023,804,8652.852594479418,10.762254470745544,0.19900497512437812,FULL_TRAIL,FIXED10,365,,0.4,
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP7D,2023,804,7334.702822556703,9.122764704672516,0.585820895522388,HALF_TP_RUNNER,FIXED10,7,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP30D,2023,804,7334.702822556703,9.122764704672516,0.585820895522388,HALF_TP_RUNNER,FIXED10,30,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP90D,2023,804,7334.702822556703,9.122764704672516,0.585820895522388,HALF_TP_RUNNER,FIXED10,90,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP180D,2023,804,7334.702822556703,9.122764704672516,0.585820895522388,HALF_TP_RUNNER,FIXED10,180,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP365D,2023,804,7334.702822556703,9.122764704672516,0.585820895522388,HALF_TP_RUNNER,FIXED10,365,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP7D,2023,804,9808.529189457895,12.199663170967531,0.4490049751243781,HALF_TP_RUNNER,FIXED10,7,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP30D,2023,804,9808.529189457895,12.199663170967531,0.4490049751243781,HALF_TP_RUNNER,FIXED10,30,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP90D,2023,804,9808.529189457895,12.199663170967531,0.4490049751243781,HALF_TP_RUNNER,FIXED10,90,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP180D,2023,804,9808.529189457895,12.199663170967531,0.4490049751243781,HALF_TP_RUNNER,FIXED10,180,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP365D,2023,804,9808.529189457895,12.199663170967531,0.4490049751243781,HALF_TP_RUNNER,FIXED10,365,,0.4,0.2
FULL_TRAIL_FIXED10_GB50_CAP7D,2023,804,14270.43615923301,17.749298705513695,0.19900497512437812,FULL_TRAIL,FIXED10,7,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP30D,2023,804,14270.43615923301,17.749298705513695,0.19900497512437812,FULL_TRAIL,FIXED10,30,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP90D,2023,804,14270.43615923301,17.749298705513695,0.19900497512437812,FULL_TRAIL,FIXED10,90,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP180D,2023,804,14270.43615923301,17.749298705513695,0.19900497512437812,FULL_TRAIL,FIXED10,180,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP365D,2023,804,14270.43615923301,17.749298705513695,0.19900497512437812,FULL_TRAIL,FIXED10,365,,0.5,
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP7D,2023,804,10799.200840527625,13.43184184145227,0.585820895522388,HALF_TP_RUNNER,FIXED10,7,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP30D,2023,804,10799.200840527625,13.43184184145227,0.585820895522388,HALF_TP_RUNNER,FIXED10,30,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP90D,2023,804,10799.200840527625,13.43184184145227,0.585820895522388,HALF_TP_RUNNER,FIXED10,90,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP180D,2023,804,10799.200840527625,13.43184184145227,0.585820895522388,HALF_TP_RUNNER,FIXED10,180,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP365D,2023,804,10799.200840527625,13.43184184145227,0.585820895522388,HALF_TP_RUNNER,FIXED10,365,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP7D,2023,804,13946.816786731903,17.346787048174008,0.4490049751243781,HALF_TP_RUNNER,FIXED10,7,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP30D,2023,804,13946.816786731903,17.346787048174008,0.4490049751243781,HALF_TP_RUNNER,FIXED10,30,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP90D,2023,804,13946.816786731903,17.346787048174008,0.4490049751243781,HALF_TP_RUNNER,FIXED10,90,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP180D,2023,804,13946.816786731903,17.346787048174008,0.4490049751243781,HALF_TP_RUNNER,FIXED10,180,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP365D,2023,804,13946.816786731903,17.346787048174008,0.4490049751243781,HALF_TP_RUNNER,FIXED10,365,,0.5,0.2
FULL_TRAIL_FIXED10_GB60_CAP7D,2023,797,16240.325424143075,20.37681985463372,0.191969887076537,FULL_TRAIL,FIXED10,7,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP30D,2023,797,16240.325424143075,20.37681985463372,0.191969887076537,FULL_TRAIL,FIXED10,30,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP90D,2023,797,16240.325424143075,20.37681985463372,0.191969887076537,FULL_TRAIL,FIXED10,90,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP180D,2023,797,16240.325424143075,20.37681985463372,0.191969887076537,FULL_TRAIL,FIXED10,180,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP365D,2023,797,16240.325424143075,20.37681985463372,0.191969887076537,FULL_TRAIL,FIXED10,365,,0.6,
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP7D,2023,797,13541.400892430533,16.990465360640567,0.5821831869510665,HALF_TP_RUNNER,FIXED10,7,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP30D,2023,797,13541.400892430533,16.990465360640567,0.5821831869510665,HALF_TP_RUNNER,FIXED10,30,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP90D,2023,797,13541.400892430533,16.990465360640567,0.5821831869510665,HALF_TP_RUNNER,FIXED10,90,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP180D,2023,797,13541.400892430533,16.990465360640567,0.5821831869510665,HALF_TP_RUNNER,FIXED10,180,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP365D,2023,797,13541.400892430533,16.990465360640567,0.5821831869510665,HALF_TP_RUNNER,FIXED10,365,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP7D,2023,797,16595.75038121091,20.822773376676174,0.44416562107904645,HALF_TP_RUNNER,FIXED10,7,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP30D,2023,797,16595.75038121091,20.822773376676174,0.44416562107904645,HALF_TP_RUNNER,FIXED10,30,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP90D,2023,797,16595.75038121091,20.822773376676174,0.44416562107904645,HALF_TP_RUNNER,FIXED10,90,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP180D,2023,797,16595.75038121091,20.822773376676174,0.44416562107904645,HALF_TP_RUNNER,FIXED10,180,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP365D,2023,797,16595.75038121091,20.822773376676174,0.44416562107904645,HALF_TP_RUNNER,FIXED10,365,,0.6,0.2
FULL_TRAIL_STRUCT_CAP10_GB30_CAP7D,2023,804,7002.691928524074,8.709815831497604,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,7,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP30D,2023,804,7002.691928524074,8.709815831497604,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,30,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP90D,2023,804,7002.691928524074,8.709815831497604,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,90,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP180D,2023,804,7002.691928524074,8.709815831497604,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,180,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP365D,2023,804,7002.691928524074,8.709815831497604,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,365,,0.3,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP7D,2023,804,6273.593996573234,7.802977607678152,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP30D,2023,804,6273.593996573234,7.802977607678152,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP90D,2023,804,6273.593996573234,7.802977607678152,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP180D,2023,804,6273.593996573234,7.802977607678152,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP365D,2023,804,6273.593996573234,7.802977607678152,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP7D,2023,804,8318.86247750319,10.34684387749153,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP30D,2023,804,8318.86247750319,10.34684387749153,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP90D,2023,804,8318.86247750319,10.34684387749153,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP180D,2023,804,8318.86247750319,10.34684387749153,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP365D,2023,804,8318.86247750319,10.34684387749153,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.2
FULL_TRAIL_STRUCT_CAP10_GB40_CAP7D,2023,804,8823.299021741941,10.974252514604403,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,7,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP30D,2023,804,8823.299021741941,10.974252514604403,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,30,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP90D,2023,804,8823.299021741941,10.974252514604403,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,90,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP180D,2023,804,8823.299021741941,10.974252514604403,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,180,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP365D,2023,804,8823.299021741941,10.974252514604403,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,365,,0.4,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP7D,2023,804,7176.770301457552,8.926331220718348,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP30D,2023,804,7176.770301457552,8.926331220718348,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP90D,2023,804,7176.770301457552,8.926331220718348,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP180D,2023,804,7176.770301457552,8.926331220718348,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP365D,2023,804,7176.770301457552,8.926331220718348,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP7D,2023,804,9147.321557685476,11.377265619011787,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP30D,2023,804,9147.321557685476,11.377265619011787,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP90D,2023,804,9147.321557685476,11.377265619011787,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP180D,2023,804,9147.321557685476,11.377265619011787,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP365D,2023,804,9147.321557685476,11.377265619011787,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.4,0.2
FULL_TRAIL_STRUCT_CAP10_GB50_CAP7D,2023,804,13745.598116275598,17.096515069994524,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,7,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP30D,2023,804,13745.598116275598,17.096515069994524,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,30,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP90D,2023,804,13745.598116275598,17.096515069994524,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,90,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP180D,2023,804,13745.598116275598,17.096515069994524,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,180,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP365D,2023,804,13745.598116275598,17.096515069994524,0.17661691542288557,FULL_TRAIL,STRUCT_CAP10,365,,0.5,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP7D,2023,804,9838.850283402602,12.237375974381346,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP30D,2023,804,9838.850283402602,12.237375974381346,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP90D,2023,804,9838.850283402602,12.237375974381346,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP180D,2023,804,9838.850283402602,12.237375974381346,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP365D,2023,804,9838.850283402602,12.237375974381346,0.5199004975124378,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP7D,2023,804,12543.528572582396,15.601403697241786,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP30D,2023,804,12543.528572582396,15.601403697241786,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP90D,2023,804,12543.528572582396,15.601403697241786,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP180D,2023,804,12543.528572582396,15.601403697241786,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP365D,2023,804,12543.528572582396,15.601403697241786,0.38308457711442784,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.5,0.2
FULL_TRAIL_STRUCT_CAP10_GB60_CAP7D,2023,799,16131.736307970363,20.18990776967505,0.17146433041301626,FULL_TRAIL,STRUCT_CAP10,7,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP30D,2023,799,16131.736307970363,20.18990776967505,0.17146433041301626,FULL_TRAIL,STRUCT_CAP10,30,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP90D,2023,799,16131.736307970363,20.18990776967505,0.17146433041301626,FULL_TRAIL,STRUCT_CAP10,90,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP180D,2023,799,16131.736307970363,20.18990776967505,0.17146433041301626,FULL_TRAIL,STRUCT_CAP10,180,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,2023,799,16131.736307970363,20.18990776967505,0.17146433041301626,FULL_TRAIL,STRUCT_CAP10,365,,0.6,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP7D,2023,799,11482.817680820554,14.371486459099566,0.5168961201501877,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP30D,2023,799,11482.817680820554,14.371486459099566,0.5168961201501877,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP90D,2023,799,11482.817680820554,14.371486459099566,0.5168961201501877,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP180D,2023,799,11482.817680820554,14.371486459099566,0.5168961201501877,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP365D,2023,799,11482.817680820554,14.371486459099566,0.5168961201501877,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP7D,2023,799,13797.817416653379,17.268857843120625,0.37922403003754696,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP30D,2023,799,13797.817416653379,17.268857843120625,0.37922403003754696,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP90D,2023,799,13797.817416653379,17.268857843120625,0.37922403003754696,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP180D,2023,799,13797.817416653379,17.268857843120625,0.37922403003754696,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP365D,2023,799,13797.817416653379,17.268857843120625,0.37922403003754696,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.6,0.2
TIME_FIXED10_CAP1D,2023,723,-22199.617394999987,-30.70486499999998,0.0,TIME_ONLY,FIXED10,1,,,
TIME_FIXED10_CAP2D,2023,723,-22199.617394999987,-30.70486499999998,0.0,TIME_ONLY,FIXED10,2,,,
TIME_FIXED10_CAP3D,2023,723,-22199.617394999987,-30.70486499999998,0.0,TIME_ONLY,FIXED10,3,,,
TIME_FIXED10_CAP4D,2023,723,-22199.617394999987,-30.70486499999998,0.0,TIME_ONLY,FIXED10,4,,,
TIME_FIXED10_CAP5D,2023,723,-22199.617394999987,-30.70486499999998,0.0,TIME_ONLY,FIXED10,5,,,
TIME_FIXED10_CAP6D,2023,723,-22199.617394999987,-30.70486499999998,0.0,TIME_ONLY,FIXED10,6,,,
TIME_FIXED10_CAP7D,2023,723,-22199.617394999987,-30.70486499999998,0.0,TIME_ONLY,FIXED10,7,,,
TIME_FIXED10_CAP30D,2023,723,-22199.617394999987,-30.70486499999998,0.0,TIME_ONLY,FIXED10,30,,,
TIME_STRUCT_CAP10_CAP1D,2023,751,-17573.7754744849,-23.40049996602517,0.0,TIME_ONLY,STRUCT_CAP10,1,,,
TIME_STRUCT_CAP10_CAP2D,2023,751,-17573.7754744849,-23.40049996602517,0.0,TIME_ONLY,STRUCT_CAP10,2,,,
TIME_STRUCT_CAP10_CAP3D,2023,751,-17573.7754744849,-23.40049996602517,0.0,TIME_ONLY,STRUCT_CAP10,3,,,
TIME_STRUCT_CAP10_CAP4D,2023,751,-17573.7754744849,-23.40049996602517,0.0,TIME_ONLY,STRUCT_CAP10,4,,,
TIME_STRUCT_CAP10_CAP5D,2023,751,-17573.7754744849,-23.40049996602517,0.0,TIME_ONLY,STRUCT_CAP10,5,,,
TIME_STRUCT_CAP10_CAP6D,2023,751,-17573.7754744849,-23.40049996602517,0.0,TIME_ONLY,STRUCT_CAP10,6,,,
TIME_STRUCT_CAP10_CAP7D,2023,751,-17573.7754744849,-23.40049996602517,0.0,TIME_ONLY,STRUCT_CAP10,7,,,
TIME_STRUCT_CAP10_CAP30D,2023,751,-17573.7754744849,-23.40049996602517,0.0,TIME_ONLY,STRUCT_CAP10,30,,,
TIME_FIXED3_CAP1D,2024,681,-6630.457414499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,1,,,
FIXEDTP_FIXED3_TP10_CAP1D,2024,700,232.96687950001322,0.33280982785716173,0.25857142857142856,FIXED_TP,FIXED3,1,0.1,,
FIXEDTP_FIXED3_TP20_CAP1D,2024,700,1107.6533175000063,1.5823618821428662,0.16428571428571428,FIXED_TP,FIXED3,1,0.2,,
TIME_FIXED3_CAP2D,2024,681,-6630.457414499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,2,,,
FIXEDTP_FIXED3_TP10_CAP2D,2024,700,232.96687950001322,0.33280982785716173,0.25857142857142856,FIXED_TP,FIXED3,2,0.1,,
FIXEDTP_FIXED3_TP20_CAP2D,2024,700,1107.6533175000063,1.5823618821428662,0.16428571428571428,FIXED_TP,FIXED3,2,0.2,,
TIME_FIXED3_CAP3D,2024,681,-6630.457414499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,3,,,
FIXEDTP_FIXED3_TP10_CAP3D,2024,700,232.96687950001322,0.33280982785716173,0.25857142857142856,FIXED_TP,FIXED3,3,0.1,,
FIXEDTP_FIXED3_TP20_CAP3D,2024,700,1107.6533175000063,1.5823618821428662,0.16428571428571428,FIXED_TP,FIXED3,3,0.2,,
TIME_FIXED3_CAP4D,2024,681,-6630.457414499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,4,,,
FIXEDTP_FIXED3_TP10_CAP4D,2024,700,232.96687950001322,0.33280982785716173,0.25857142857142856,FIXED_TP,FIXED3,4,0.1,,
FIXEDTP_FIXED3_TP20_CAP4D,2024,700,1107.6533175000063,1.5823618821428662,0.16428571428571428,FIXED_TP,FIXED3,4,0.2,,
TIME_FIXED3_CAP5D,2024,681,-6630.457414499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,5,,,
FIXEDTP_FIXED3_TP10_CAP5D,2024,700,232.96687950001322,0.33280982785716173,0.25857142857142856,FIXED_TP,FIXED3,5,0.1,,
FIXEDTP_FIXED3_TP20_CAP5D,2024,700,1107.6533175000063,1.5823618821428662,0.16428571428571428,FIXED_TP,FIXED3,5,0.2,,
TIME_FIXED3_CAP6D,2024,681,-6630.457414499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,6,,,
FIXEDTP_FIXED3_TP10_CAP6D,2024,700,232.96687950001322,0.33280982785716173,0.25857142857142856,FIXED_TP,FIXED3,6,0.1,,
FIXEDTP_FIXED3_TP20_CAP6D,2024,700,1107.6533175000063,1.5823618821428662,0.16428571428571428,FIXED_TP,FIXED3,6,0.2,,
TIME_FIXED3_CAP7D,2024,681,-6630.457414499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,7,,,
FIXEDTP_FIXED3_TP10_CAP7D,2024,700,232.96687950001322,0.33280982785716173,0.25857142857142856,FIXED_TP,FIXED3,7,0.1,,
FIXEDTP_FIXED3_TP20_CAP7D,2024,700,1107.6533175000063,1.5823618821428662,0.16428571428571428,FIXED_TP,FIXED3,7,0.2,,
TIME_FIXED3_CAP30D,2024,681,-6630.457414499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,30,,,
FIXEDTP_FIXED3_TP10_CAP30D,2024,700,232.96687950001322,0.33280982785716173,0.25857142857142856,FIXED_TP,FIXED3,30,0.1,,
